County,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployment Rate
081,"Saluda County, South Carolina",20303.0,41.8,45714.0,22814.0,3014.0,14.845096783726543,2.9650790523567947
079,"Richland County, South Carolina",411357.0,33.4,54767.0,30175.0,61868.0,15.039977440520035,3.2886276397387184
039,"Fairfield County, South Carolina",22565.0,46.4,38213.0,23380.0,4651.0,20.611566585419897,2.6944382893862175
049,"Hampton County, South Carolina",19564.0,40.0,33429.0,18424.0,3724.0,19.034962175424248,4.186260478429769
045,"Greenville County, South Carolina",507003.0,38.2,60351.0,32679.0,56715.0,11.186324341276087,2.1932809076080417
057,"Lancaster County, South Carolina",92308.0,42.1,58849.0,30742.0,12058.0,13.062789790700698,3.0539064869783767
035,"Dorchester County, South Carolina",158299.0,37.0,63080.0,29853.0,18854.0,11.910372143854351,2.2729139160702214
041,"Florence County, South Carolina",138475.0,39.2,47058.0,26127.0,24885.0,17.97075284347355,3.0366492146596857
059,"Laurens County, South Carolina",66846.0,40.7,43304.0,23004.0,13109.0,19.61074709032702,3.433264518445382
065,"McCormick County, South Carolina",9531.0,55.2,43633.0,25617.0,1281.0,13.440352533836952,2.7594166404364704
077,"Pickens County, South Carolina",124029.0,36.2,49573.0,26061.0,19466.0,15.694716558224286,2.570366607809464
087,"Union County, South Carolina",27490.0,44.0,41186.0,23470.0,5834.0,21.22226264096035,3.1320480174608947
089,"Williamsburg County, South Carolina",31324.0,43.0,32485.0,18257.0,7828.0,24.9904226790959,2.569914442599923
003,"Aurora County, South Dakota",2763.0,37.8,64083.0,37086.0,140.0,5.066956207021353,0.6876583423814694
051,"Grant County, South Dakota",7149.0,42.9,58158.0,31479.0,643.0,8.994264932158345,1.3288571828227724
123,"Tripp County, South Dakota",5458.0,45.1,57720.0,27036.0,1037.0,18.999633565408576,1.7772077684133383
137,"Ziebach County, South Dakota",2791.0,33.1,37400.0,16555.0,1181.0,42.314582586886424,11.357936223575779
115,"Spink County, South Dakota",6483.0,43.5,54423.0,35393.0,627.0,9.67144840351689,1.0643220731142988
009,"Bon Homme County, South Dakota",6929.0,42.3,54737.0,24131.0,578.0,8.34175205657382,0.7071727522008948
011,"Brookings County, South Dakota",34601.0,27.0,58136.0,28330.0,4564.0,13.190370220513858,2.1646773214646977
047,"Fall River County, South Dakota",6747.0,53.6,50588.0,27556.0,913.0,13.531940121535497,1.1264265599525716
057,"Hamlin County, South Dakota",6025.0,35.0,67105.0,28822.0,332.0,5.5103734439834025,1.2448132780082988
071,"Jackson County, South Dakota",3290.0,32.2,33295.0,13528.0,1448.0,44.01215805471124,3.4346504559270516
033,"Custer County, South Dakota",8719.0,54.8,58522.0,33649.0,1164.0,13.350154834269985,1.6286271361394655
069,"Hyde County, South Dakota",1319.0,53.3,57788.0,34034.0,135.0,10.235026535253981,0.3032600454890068
049,"Faulk County, South Dakota",2312.0,47.0,55096.0,27569.0,332.0,14.359861591695502,0.08650519031141868
067,"Hutchinson County, South Dakota",7308.0,43.0,57089.0,28872.0,675.0,9.236453201970443,1.778872468527641
129,"Walworth County, South Dakota",5457.0,42.8,55583.0,32563.0,519.0,9.510720175920836,1.2827560930914421
017,"Buffalo County, South Dakota",2026.0,25.8,34808.0,11995.0,794.0,39.190523198420536,8.489634748272458
037,"Day County, South Dakota",5486.0,47.7,46679.0,29808.0,893.0,16.277798031352535,1.1119212541013488
043,"Douglas County, South Dakota",2929.0,46.7,58684.0,30033.0,178.0,6.077159440081939,0.37555479685899623
063,"Harding County, South Dakota",1306.0,42.3,59655.0,31819.0,92.0,7.044410413476263,1.3016845329249618
089,"McPherson County, South Dakota",2297.0,50.2,44574.0,28559.0,304.0,13.234653896386591,1.1319111885067479
109,"Roberts County, South Dakota",10287.0,38.1,50348.0,26243.0,2027.0,19.70448138427141,2.4399727811801304
119,"Sully County, South Dakota",1305.0,46.8,62153.0,39226.0,103.0,7.89272030651341,0.22988505747126436
083,"Lincoln County, South Dakota",56826.0,34.9,82473.0,40059.0,2303.0,4.0527223454052725,1.0892901136803577
079,"Lake County, South Dakota",12717.0,43.2,61846.0,33728.0,1526.0,11.99968546040733,1.8557835967602423
081,"Lawrence County, South Dakota",25478.0,42.1,52641.0,31712.0,3096.0,12.151660255907057,1.412983750686867
029,"Codington County, South Dakota",28026.0,39.1,56376.0,30043.0,3551.0,12.670377506601014,1.1953186326982088
019,"Butte County, South Dakota",10225.0,40.1,46508.0,26961.0,1125.0,11.00244498777506,2.7188264058679708
031,"Corson County, South Dakota",4150.0,28.7,35759.0,16449.0,1844.0,44.433734939759034,9.734939759036145
045,"Edmunds County, South Dakota",3909.0,42.4,71324.0,34628.0,177.0,4.528012279355334,0.7418777180864671
021,"Campbell County, South Dakota",1485.0,50.9,54449.0,32684.0,59.0,3.973063973063973,0.40404040404040403
007,"Bennett County, South Dakota",3425.0,28.6,47500.0,17793.0,1193.0,34.832116788321166,5.021897810218978
055,"Haakon County, South Dakota",2018.0,44.1,42250.0,24333.0,241.0,11.942517343904857,0.5450941526263627
075,"Jones County, South Dakota",793.0,53.5,46149.0,27139.0,98.0,12.35813366960908,2.5220680958385877
093,"Meade County, South Dakota",27717.0,36.5,60578.0,28809.0,1847.0,6.6637803514088825,0.8550708951185193
125,"Turner County, South Dakota",8300.0,42.0,59242.0,30677.0,886.0,10.674698795180722,1.0963855421686748
013,"Brown County, South Dakota",38915.0,37.0,58216.0,33122.0,3950.0,10.150327637157908,1.2951304124373635
061,"Hanson County, South Dakota",3399.0,36.7,64696.0,24948.0,260.0,7.649308620182406,1.147396293027361
087,"McCook County, South Dakota",5548.0,39.3,61507.0,29020.0,521.0,9.390771449170872,1.6402307137707282
095,"Mellette County, South Dakota",2052.0,32.9,30650.0,13784.0,1042.0,50.77972709551657,1.949317738791423
101,"Moody County, South Dakota",6507.0,39.9,61538.0,31300.0,726.0,11.1572153065929,1.8902720147533425
103,"Pennington County, South Dakota",110685.0,39.0,57039.0,31874.0,14833.0,13.401093192392826,2.313773320684826
127,"Union County, South Dakota",15368.0,40.0,70378.0,42411.0,1305.0,8.49167100468506,0.995575221238938
097,"Miner County, South Dakota",2211.0,44.0,52910.0,28381.0,148.0,6.693803708729082,0.7236544549977386
003,"Asotin County, Washington",22421.0,45.0,53715.0,29695.0,2795.0,12.465991704205878,3.081932117211543
001,"Adams County, Washington",19594.0,27.9,48294.0,20248.0,4951.0,25.267939165050525,2.8120853322445645
023,"Garfield County, Washington",2230.0,46.1,55900.0,26742.0,227.0,10.179372197309418,3.004484304932735
045,"Mason County, Washington",63804.0,45.6,57634.0,28862.0,8731.0,13.684095041063257,2.9120431320920317
057,"Skagit County, Washington",125612.0,41.5,67028.0,33168.0,14815.0,11.794255325924274,2.6120115912492436
065,"Stevens County, Washington",44655.0,46.9,51775.0,26896.0,6280.0,14.063374762064718,2.1072668234240286
063,"Spokane County, Washington",505505.0,37.6,56904.0,31146.0,67236.0,13.3007586472933,2.751308097842751
043,"Lincoln County, Washington",10574.0,48.4,54631.0,28891.0,1307.0,12.36050690372612,1.503688292037072
007,"Chelan County, Washington",76229.0,40.1,58795.0,30870.0,8811.0,11.558593186320167,1.9179052591533405
031,"Jefferson County, Washington",31285.0,58.3,55127.0,36598.0,3945.0,12.60987693782963,2.237494006712482
035,"Kitsap County, Washington",265882.0,39.1,75411.0,37493.0,22404.0,8.426294371187218,2.1069496994907517
033,"King County, Washington",2195502.0,37.0,94974.0,52462.0,193603.0,8.818165503834658,2.412067946191805
049,"Pacific County, Washington",21688.0,53.6,46733.0,26109.0,3421.0,15.773699741792697,2.3008115086683882
051,"Pend Oreille County, Washington",13377.0,51.0,50591.0,28046.0,1673.0,12.506541077969649,2.803319129849742
055,"San Juan County, Washington",16788.0,56.6,63622.0,45777.0,1691.0,10.072670955444366,1.149630688587086
059,"Skamania County, Washington",11753.0,46.6,65181.0,32221.0,1492.0,12.694631158002212,2.07606568535693
075,"Whitman County, Washington",49231.0,24.7,42745.0,23560.0,11219.0,22.78848692896752,4.131543133391562
077,"Yakima County, Washington",249697.0,33.0,51637.0,23459.0,42755.0,17.122752776364955,2.9015166381654565
009,"Clallam County, Washington",75392.0,50.8,52192.0,30283.0,10768.0,14.282682512733446,3.1647920203735143
015,"Cowlitz County, Washington",106778.0,41.3,54506.0,28876.0,15131.0,14.170522017644084,2.962220682162992
019,"Ferry County, Washington",7578.0,50.3,41939.0,25857.0,1292.0,17.049353391396146,2.889944576405384
041,"Lewis County, Washington",78145.0,43.1,53484.0,27127.0,10069.0,12.885021434512765,3.0801714761021177
017,"Douglas County, Washington",42023.0,37.1,62951.0,30544.0,4849.0,11.538919163315327,1.9298955333983772
029,"Island County, Washington",82866.0,44.2,68604.0,37087.0,6291.0,7.591774672362609,2.333888446407453
053,"Pierce County, Washington",877013.0,36.1,72113.0,34618.0,89714.0,10.22949488776107,2.606004700044355
021,"Franklin County, Washington",92009.0,30.3,63584.0,24380.0,13558.0,14.735515003967004,2.997532850047278
071,"Walla Walla County, Washington",60365.0,37.5,57858.0,29035.0,7329.0,12.141141389878241,2.1817278224136505
073,"Whatcom County, Washington",220821.0,37.3,62984.0,32267.0,30432.0,13.781297974377438,2.9218235584477927
023,"Grant County, West Virginia",11616.0,46.2,42216.0,23351.0,1249.0,10.752410468319558,3.090564738292011
027,"Hampshire County, West Virginia",23309.0,47.2,47857.0,24259.0,4044.0,17.349521644000173,2.2180273714016043
009,"Brooke County, West Virginia",22459.0,46.6,51496.0,26678.0,2819.0,12.551760986686851,1.767665523843448
017,"Doddridge County, West Virginia",8560.0,45.3,45545.0,24053.0,1217.0,14.217289719626168,1.4485981308411215
031,"Hardy County, West Virginia",13805.0,45.7,47438.0,27004.0,1879.0,13.611010503440783,1.5356754798985874
049,"Marion County, West Virginia",56355.0,41.1,50305.0,26380.0,9003.0,15.975512376896459,2.7983320024842517
059,"Mingo County, West Virginia",24290.0,42.8,32764.0,20060.0,6933.0,28.54261012762454,4.866200082338411
029,"Hancock County, West Virginia",29383.0,46.8,45763.0,26435.0,4045.0,13.76646360140217,3.6449647755504886
051,"Marshall County, West Virginia",31308.0,45.7,48557.0,26472.0,4457.0,14.235978024785997,1.8110387121502491
067,"Nicholas County, West Virginia",25078.0,45.1,40086.0,22335.0,4562.0,18.191243320838982,2.8511045537921684
093,"Tucker County, West Virginia",6982.0,49.3,49118.0,25686.0,848.0,12.145517043826983,2.8788312804354055
095,"Tyler County, West Virginia",8811.0,47.0,43087.0,24924.0,1439.0,16.331857904891613,2.1336965157189876
087,"Roane County, West Virginia",14020.0,45.8,37373.0,21711.0,2539.0,18.109843081312412,3.0385164051355207
091,"Taylor County, West Virginia",16864.0,44.1,48578.0,25214.0,2751.0,16.31285578747628,3.931451612903226
107,"Wood County, West Virginia",84960.0,43.5,47321.0,27725.0,14116.0,16.61487758945386,2.0421374764595104
021,"Gilmer County, West Virginia",8041.0,39.2,42636.0,18067.0,1069.0,13.294366372341749,4.091530904116404
053,"Mason County, West Virginia",26820.0,44.2,46078.0,24844.0,4137.0,15.425055928411632,1.45413870246085
063,"Monroe County, West Virginia",13401.0,48.0,38540.0,23923.0,2020.0,15.073501977464367,4.05939855234684
073,"Pleasants County, West Virginia",7482.0,43.6,56838.0,29974.0,853.0,11.40069500133654,4.357123763699546
011,"Cabell County, West Virginia",94339.0,38.8,40028.0,25271.0,20153.0,21.362320991318544,2.322475328337167
037,"Jefferson County, West Virginia",56506.0,41.1,80430.0,36305.0,5336.0,9.443244965136445,3.1412593352918274
045,"Logan County, West Virginia",33154.0,43.8,36168.0,21936.0,8268.0,24.938167340290764,4.970742595161972
071,"Pendleton County, West Virginia",7001.0,50.8,42312.0,25059.0,1047.0,14.955006427653192,1.9140122839594345
033,"Harrison County, West Virginia",67908.0,42.2,53022.0,28879.0,10186.0,14.999705483889969,2.7920127230959535
069,"Ohio County, West Virginia",42143.0,43.6,50584.0,32429.0,4994.0,11.85012932159552,2.94710865386897
013,"Calhoun County, West Virginia",7295.0,48.1,38382.0,20447.0,1567.0,21.4804660726525,4.729266620973269
065,"Morgan County, West Virginia",17709.0,47.9,51745.0,28127.0,1386.0,7.826528883618499,3.382460895589813
081,"Raleigh County, West Virginia",75252.0,42.2,43748.0,25026.0,13464.0,17.89188327220539,3.3434327326848456
079,"Putnam County, West Virginia",56610.0,41.8,60097.0,31587.0,5477.0,9.674969086733793,1.7417417417417418
001,"Barbour County, West Virginia",16633.0,41.7,38459.0,22899.0,3313.0,19.918234834365418,3.300667348043047
047,"McDowell County, West Virginia",18661.0,45.0,27682.0,15047.0,5704.0,30.56642194952039,2.8990943679331225
099,"Wayne County, West Virginia",40303.0,44.1,37988.0,21553.0,9323.0,23.132273031784234,2.2231595662853882
035,"Jackson County, West Virginia",28907.0,43.7,47837.0,25341.0,5061.0,17.507870066073963,1.5982288027121458
055,"Mercer County, West Virginia",59919.0,43.1,40784.0,22212.0,11590.0,19.34277941888216,2.9189405697691884
097,"Upshur County, West Virginia",24502.0,41.7,40322.0,24070.0,4769.0,19.463717247571626,3.0854624112317364
101,"Webster County, West Virginia",8386.0,47.2,34927.0,22054.0,2170.0,25.87646076794658,4.173622704507513
003,"Berkeley County, West Virginia",115329.0,38.8,62515.0,29994.0,13898.0,12.050741790876536,3.06514406610653
019,"Fayette County, West Virginia",43576.0,44.3,41394.0,21914.0,8619.0,19.77923627684964,2.9190380025702223
051,"Iron County, Wisconsin",5687.0,54.9,43798.0,28857.0,809.0,14.225426411113064,3.3057851239669422
019,"Clark County, Wisconsin",34579.0,37.4,54012.0,25382.0,4096.0,11.845339657017265,1.3071517394950694
109,"St. Croix County, Wisconsin",88732.0,38.9,84756.0,39287.0,4601.0,5.185277013929586,1.1461479511337511
083,"Oconto County, Wisconsin",37646.0,46.9,60908.0,30927.0,3396.0,9.020878712213781,1.375976199330606
069,"Lincoln County, Wisconsin",27744.0,47.7,58541.0,30972.0,2441.0,8.798298731257209,2.040080738177624
135,"Waupaca County, Wisconsin",51245.0,45.5,58693.0,32000.0,5156.0,10.061469411649917,1.3796467948092497
005,"Barron County, Wisconsin",45229.0,44.2,52703.0,29681.0,4750.0,10.502111477149617,1.331004444051383
113,"Sawyer County, Wisconsin",16399.0,50.3,47714.0,31772.0,2601.0,15.860723214830173,2.7135800963473384
047,"Green Lake County, Wisconsin",18755.0,45.3,55075.0,29207.0,2157.0,11.500933084510796,1.5569181551586244
099,"Price County, Wisconsin",13416.0,51.6,47956.0,28882.0,1731.0,12.902504472271914,1.095706618962433
077,"Marquette County, Wisconsin",15304.0,50.0,52288.0,27922.0,1603.0,10.474385781495034,2.293518034500784
075,"Marinette County, Wisconsin",40391.0,48.7,50330.0,28282.0,5198.0,12.869203535441063,2.1019534054616127
079,"Milwaukee County, Wisconsin",951226.0,34.9,50606.0,29270.0,176286.0,18.53250436804713,2.712289193104478
205,"Shelby County, Missouri",6013.0,42.3,44083.0,24304.0,927.0,15.416597372359886,1.014468651255613
225,"Webster County, Missouri",38655.0,36.7,50560.0,22961.0,6674.0,17.26555426206183,1.8885008407709223
005,"Atchison County, Missouri",5229.0,48.5,50236.0,31248.0,620.0,11.85695161598776,1.2621916236374067
013,"Bates County, Missouri",16296.0,41.6,47625.0,27635.0,1908.0,11.708394698085419,2.1968581246931764
015,"Benton County, Missouri",19107.0,53.6,40249.0,24317.0,3346.0,17.511906631077615,3.066938818234155
035,"Carter County, Missouri",6147.0,41.7,39530.0,22104.0,801.0,13.030746705710103,1.77322271026517
057,"Dade County, Missouri",7578.0,46.2,40399.0,23186.0,1586.0,20.929005014515702,4.394299287410926
101,"Racine County, Wisconsin",195602.0,40.2,61336.0,31572.0,23643.0,12.08729972086175,2.172779419433339
139,"Winnebago County, Wisconsin",170411.0,38.3,58543.0,32571.0,18396.0,10.795077782537513,1.6307632723239698
041,"Forest County, Wisconsin",8995.0,46.7,45536.0,25700.0,1515.0,16.842690383546415,2.6570316842690382
045,"Green County, Wisconsin",36896.0,43.2,64502.0,33459.0,2568.0,6.9601040763226365,1.1193625325238508
107,"Rusk County, Wisconsin",14132.0,49.0,47532.0,25854.0,1677.0,11.866685536371357,1.7124257005377865
115,"Shawano County, Wisconsin",40904.0,45.2,56531.0,29338.0,4202.0,10.272833952669666,1.5084099354586349
067,"Langlade County, Wisconsin",19146.0,48.7,49491.0,27618.0,2498.0,13.047111668233574,2.89355478951217
087,"Outagamie County, Wisconsin",185700.0,38.3,65572.0,33221.0,14198.0,7.645665051157781,1.5358104469574583
123,"Vernon County, Wisconsin",30633.0,41.7,52459.0,26198.0,4860.0,15.86524336499853,1.1295008650801424
021,"Columbia County, Wisconsin",57133.0,42.4,68005.0,34984.0,3959.0,6.929445329319307,1.5577687151033552
061,"Kewaunee County, Wisconsin",20387.0,44.3,66192.0,30921.0,1567.0,7.686270662677196,1.201746210820621
009,"Brown County, Wisconsin",261368.0,37.4,62340.0,32874.0,24825.0,9.498102292553028,1.647485537632763
035,"Eau Claire County, Wisconsin",103514.0,34.5,59476.0,30983.0,13728.0,13.2619742257086,2.048998203141604
085,"Oneida County, Wisconsin",35381.0,51.3,56852.0,34910.0,2725.0,7.701873887114553,1.127723919617874
095,"Polk County, Wisconsin",43438.0,45.6,59994.0,30859.0,3922.0,9.028960817717206,1.850913946314287
129,"Washburn County, Wisconsin",15688.0,51.2,50280.0,29584.0,2087.0,13.303161652218256,1.631820499745028
133,"Waukesha County, Wisconsin",400475.0,43.2,87277.0,46073.0,19083.0,4.765091453898496,1.6180785317435544
127,"Walworth County, Wisconsin",103074.0,40.0,63776.0,32302.0,10666.0,10.34790538836176,2.053864214059802
023,"Crawford County, Wisconsin",16235.0,46.3,50595.0,27615.0,1912.0,11.777024946104095,1.2996612257468432
057,"Juneau County, Wisconsin",26478.0,45.4,53490.0,27889.0,3748.0,14.155147669763577,1.6013294055442253
111,"Sauk County, Wisconsin",63922.0,41.1,59943.0,30990.0,6228.0,9.7431244329026,1.6035167860830386
131,"Washington County, Wisconsin",134925.0,43.2,77663.0,39055.0,6175.0,4.576616638873448,1.6283120251991847
017,"Chippewa County, Wisconsin",63892.0,41.2,59742.0,29991.0,6278.0,9.825956301258374,1.5823577286671258
025,"Dane County, Wisconsin",536078.0,35.1,73893.0,40614.0,56956.0,10.624573289707842,1.5382089919750483
031,"Douglas County, Wisconsin",43295.0,42.2,53986.0,30153.0,5047.0,11.657235246564268,2.0487354197944336
053,"Jackson County, Wisconsin",20522.0,41.7,53650.0,26481.0,2229.0,10.861514472273658,2.324334860150083
049,"Iowa County, Wisconsin",23618.0,42.8,64124.0,34114.0,2061.0,8.726395122364298,1.5242611567448556
089,"Ozaukee County, Wisconsin",88597.0,44.0,85215.0,49030.0,4631.0,5.227039290269422,1.4176552253462307
097,"Portage County, Wisconsin",70632.0,37.0,58853.0,31453.0,8099.0,11.466474119379319,1.8447729074640389
105,"Rock County, Wisconsin",162152.0,39.5,57875.0,28945.0,20359.0,12.555503478217968,2.6752676501060733
119,"Taylor County, Wisconsin",20325.0,43.7,53020.0,27506.0,1983.0,9.756457564575646,1.9237392373923738
001,"Adams County, Wisconsin",20094.0,53.8,46369.0,27241.0,2437.0,12.12799840748482,2.4833283567234
007,"Bayfield County, Wisconsin",14993.0,52.2,56096.0,31825.0,1632.0,10.885079703861802,2.27439471753485
081,"Monroe County, Wisconsin",45771.0,39.9,59587.0,29242.0,5074.0,11.085621900329903,1.367678224203098
141,"Wood County, Wisconsin",73112.0,44.1,54913.0,31425.0,7418.0,10.14607725134041,1.9353868038078565
003,"Ashland County, Wisconsin",15617.0,42.0,42510.0,23946.0,2604.0,16.67413715822501,2.6125376192610616
037,"Florence County, Wisconsin",4314.0,53.6,52181.0,32348.0,438.0,10.15299026425591,2.5961984237366713
055,"Jefferson County, Wisconsin",84701.0,41.1,66291.0,31992.0,6800.0,8.02824051664089,1.831147211957356
005,"Campbell County, Wyoming",47409.0,34.0,82659.0,34776.0,5674.0,11.968191693560295,1.9384505051783416
023,"Lincoln County, Wyoming",19274.0,39.7,66964.0,29747.0,1574.0,8.166441838746499,2.57860329978209
025,"Natrona County, Wyoming",80333.0,36.9,62772.0,33797.0,7393.0,9.202942750799796,2.311627849078212
009,"Converse County, Wyoming",13921.0,40.0,69647.0,33693.0,1334.0,9.582644924933554,2.7296889591264994
027,"Niobrara County, Wyoming",2422.0,45.5,39150.0,22958.0,431.0,17.795210569777044,1.7753922378199836
037,"Sweetwater County, Wyoming",43521.0,35.3,74843.0,32603.0,4921.0,11.307185037108523,3.203051400473335
177,"Warren County, Tennessee",40702.0,40.0,41125.0,22802.0,8714.0,21.409267357869393,2.252960542479485
179,"Washington County, Tennessee",127805.0,40.2,48334.0,29656.0,18955.0,14.831188138179257,2.23074214623841
183,"Weakley County, Tennessee",33510.0,38.6,39937.0,22755.0,6264.0,18.692927484333033,2.52461951656222
005,"Benton County, Tennessee",16140.0,47.9,37512.0,22636.0,3122.0,19.343246592317225,2.670384138785626
007,"Bledsoe County, Tennessee",14836.0,44.1,44122.0,21700.0,3162.0,21.31302237799946,4.057697492585603
013,"Campbell County, Tennessee",39797.0,44.1,39803.0,24212.0,8158.0,20.49903259039626,3.9148679548709704
015,"Cannon County, Tennessee",14178.0,42.0,55330.0,26435.0,2216.0,15.62984906192693,1.7915079700945127
083,"Houston County, Tennessee",8164.0,43.9,42711.0,22360.0,1321.0,16.180793728564428,2.388535031847134
119,"Maury County, Tennessee",91976.0,39.1,57170.0,28970.0,9146.0,9.943898408280422,2.0331390797599376
373,"Polk County, Texas",48913.0,43.7,49279.0,25164.0,8238.0,16.842148304131825,3.091202747735776
391,"Refugio County, Texas",7145.0,43.3,50076.0,24248.0,1148.0,16.067179846046187,2.855143456962911
467,"Van Zandt County, Texas",55103.0,42.8,54654.0,27900.0,7377.0,13.387655844509373,2.1051485400068963
055,"Caldwell County, Texas",42144.0,35.9,54152.0,25086.0,7541.0,17.893413059984812,1.203018223234624
487,"Wilbarger County, Texas",12833.0,39.4,45302.0,23696.0,2390.0,18.623860360009353,2.8520221304449467
317,"Martin County, Texas",5649.0,32.7,66610.0,30548.0,474.0,8.390865639936273,2.088865285891308
115,"Linn County, Missouri",12113.0,41.8,45930.0,25130.0,1843.0,15.215058201931809,0.9081152480805746
091,"Howell County, Missouri",40104.0,40.9,38357.0,21048.0,8782.0,21.89806503091961,1.762916417314981
101,"Johnson County, Missouri",53682.0,30.5,55273.0,25380.0,7098.0,13.222309153906338,2.2502887373793823
105,"Laclede County, Missouri",35531.0,40.3,47257.0,23051.0,5265.0,14.818046213165967,2.9917536798851705
125,"Maries County, Missouri",8803.0,46.0,47569.0,26226.0,1482.0,16.835169828467567,2.726343292059525
161,"Phelps County, Missouri",44630.0,35.3,44154.0,25202.0,8569.0,19.200089625812232,2.3257898274703113
165,"Platte County, Missouri",100682.0,38.2,80393.0,40567.0,6191.0,6.1490633876959135,2.1006734073617928
187,"St. Francois County, Missouri",66643.0,39.4,46466.0,22578.0,9249.0,13.878426841528743,2.1607670723106702
510,"St. Louis city, Missouri",308174.0,35.8,43896.0,30542.0,65412.0,21.225671211718055,3.7826033344798717
003,"Andrew County, Missouri",17503.0,42.4,58772.0,29338.0,1362.0,7.781523167457007,1.4911729417814088
023,"Butler County, Missouri",42656.0,41.3,39915.0,21652.0,9893.0,23.192516879219806,3.4930607651912977
033,"Carroll County, Missouri",8781.0,43.4,50830.0,25715.0,1255.0,14.292221842614737,2.960938389705045
061,"Daviess County, Missouri",8295.0,41.1,51679.0,24929.0,1176.0,14.177215189873417,1.1814345991561181
087,"Holt County, Missouri",4432.0,48.5,49524.0,27520.0,434.0,9.792418772563177,1.5342960288808665
127,"Marion County, Missouri",28608.0,38.9,48784.0,25069.0,4685.0,16.37653803131991,2.1847035794183447
151,"Osage County, Missouri",13615.0,40.8,61687.0,29061.0,983.0,7.21997796547925,1.0356224752111642
181,"Ripley County, Missouri",13567.0,42.3,34971.0,18119.0,3406.0,25.105034274342152,2.351293580010319
219,"Warren County, Missouri",34453.0,41.0,60125.0,28641.0,4581.0,13.296374771427741,2.1739761414100367
221,"Washington County, Missouri",24860.0,40.8,41483.0,20581.0,4749.0,19.10297666934835,2.8962188254223653
043,"Christian County, Missouri",85658.0,37.9,60645.0,28216.0,8433.0,9.844964860258235,1.700950290690887
063,"DeKalb County, Missouri",12526.0,40.4,55918.0,20125.0,1120.0,8.941401884081111,0.7823726648570972
081,"Harrison County, Missouri",8491.0,43.3,42917.0,22032.0,1373.0,16.170062419031915,1.801907902484984
107,"Lafayette County, Missouri",32597.0,42.3,58766.0,29565.0,4017.0,12.323219928214252,1.3743596036445072
001,"Adair County, Missouri",25369.0,27.6,41929.0,22847.0,5421.0,21.368599471796287,2.5148803658007806
199,"Scotland County, Missouri",4902.0,37.3,50085.0,27706.0,639.0,13.035495716034271,1.5299877600979193
211,"Sullivan County, Missouri",6247.0,42.1,46481.0,22370.0,1024.0,16.39186809668641,0.8804226028493677
045,"Clark County, Missouri",6779.0,44.0,48909.0,26490.0,990.0,14.60392388257855,1.6226582091753945
097,"Jasper County, Missouri",119920.0,36.2,48357.0,24484.0,20089.0,16.752001334222815,2.630920613742495
111,"Lewis County, Missouri",9955.0,40.6,45988.0,22739.0,1709.0,17.167252636865896,1.245605223505776
119,"McDonald County, Missouri",22782.0,37.8,41643.0,20468.0,4177.0,18.33465016240892,1.8260029848125714
157,"Perry County, Missouri",19191.0,40.7,55863.0,26609.0,1392.0,7.253400031264655,2.0113594914282737
167,"Polk County, Missouri",31748.0,37.6,45660.0,22773.0,4964.0,15.635630590903364,1.776489857628827
177,"Ray County, Missouri",22875.0,42.2,61957.0,29524.0,2677.0,11.70273224043716,1.7879781420765026
041,"Hill County, Montana",16436.0,34.3,49321.0,23589.0,2962.0,18.021416403017767,2.72572402044293
015,"Chouteau County, Montana",5732.0,41.9,42298.0,23769.0,972.0,16.957431960921145,1.2386601535240753
053,"Lincoln County, Montana",19537.0,52.4,40140.0,25081.0,3363.0,17.213492347852792,3.6699595639043867
067,"Park County, Montana",16352.0,46.3,53068.0,35123.0,2043.0,12.493884540117417,1.0946673189823874
103,"Treasure County, Montana",668.0,56.8,43047.0,29763.0,115.0,17.21556886227545,0.0
005,"Blaine County, Montana",6719.0,33.8,41279.0,19258.0,2011.0,29.930049114451556,6.623009376395297
097,"Sweet Grass County, Montana",3670.0,52.0,49886.0,30050.0,209.0,5.694822888283379,0.3814713896457766
099,"Teton County, Montana",6086.0,44.4,55000.0,28022.0,795.0,13.062767006243838,0.7558330594807755
079,"Prairie County, Montana",1252.0,48.7,43625.0,27377.0,163.0,13.019169329073483,2.31629392971246
035,"Glacier County, Montana",13732.0,31.9,36045.0,18043.0,4159.0,30.286921060297118,2.6653073113894554
025,"Fallon County, Montana",2921.0,39.3,64545.0,37024.0,251.0,8.59294762067785,0.6162273194111606
037,"Golden Valley County, Montana",728.0,56.9,43875.0,30790.0,121.0,16.62087912087912,1.6483516483516483
093,"Silver Bow County, Montana",34770.0,40.0,45718.0,27706.0,5892.0,16.945642795513372,2.205924647684786
095,"Stillwater County, Montana",9466.0,46.8,64645.0,32301.0,679.0,7.1730403549545745,1.6268751320515529
043,"Jefferson County, Montana",11917.0,47.6,69646.0,32773.0,917.0,7.694889653436268,1.8377108332634051
039,"Granite County, Montana",3311.0,54.3,49881.0,30752.0,255.0,7.701600724856539,1.2684989429175475
107,"Wheatland County, Montana",2142.0,41.1,39655.0,21619.0,324.0,15.126050420168067,1.4472455648926237
057,"Madison County, Montana",8302.0,53.0,54107.0,35719.0,691.0,8.323295591423753,1.2527101903155866
091,"Sheridan County, Montana",3483.0,46.3,55521.0,36091.0,346.0,9.933964972724663,1.0910134941142693
